      8,406,587  GC Heap bytes
         86,277  GC Heap objects

   Object Bytes     Count  Type
            264         1  System.Diagnostics.Process  [System.Diagnostics.Process.dll]
            240        17  System.Buffers.SharedArrayPoolPartitions[]  [System.Private.CoreLib.dll]
            240         1  Avalonia.Threading.Dispatcher  [Avalonia.Base.dll]
            240         1  Avalonia.Rendering.Composition.Server.ServerCompositor  [Avalonia.Base.dll]
            232        83  Avalonia.Media.TextFormatting.TextLineImpl  [Avalonia.Base.dll]
            232         1  Avalonia.Controls.Utils.BindingEvaluator<System.String>  [Avalonia.Controls.dll]
            224         6  Avalonia.Skia.TransformedGeometryImpl  [Avalonia.Skia.dll]
            224         3  Avalonia.Controls.MenuFlyout  [Avalonia.Controls.dll]
            216         7  Avalonia.PropertyStore.EffectiveValue<Avalonia.Matrix>  [Avalonia.Base.dll]
            216         1  Avalonia.Controls.Flyout  [Avalonia.Controls.dll]
            216         1  Entry<Avalonia.PropertyStore.ValueStore+OldNewValue>[]  [Avalonia.Base.dll]
            200         1  Avalonia.Rendering.Composition.Server.ServerCompositionTarget  [Avalonia.Base.dll]
            200         1  System.ValueTuple<System.String,Avalonia.Media.Transformation.TransformParser+TransformFunction>[]  [System.Private.CoreLib.dll]
            200         1  ControlCatalog.App  [ControlCatalog.dll]
            200         1  ControlCatalog.Desktop.ControlCatalogTelemetrySession  [AvaloniaSkiaControlCatalogReference.dll]
            200         1  Entry<System.RuntimeType>[]  [System.Private.CoreLib.dll]
            192       184  Avalonia.Rendering.Composition.Drawing.Nodes.RenderDataRectangleNode  [Avalonia.Base.dll]
            192       136  Entry<System.Int32,Avalonia.AvaloniaProperty>[]  [System.Private.CoreLib.dll]
            192        12  Entry<System.Object,System.Object>[]  [System.Private.CoreLib.dll]
            192         4  Entry<System.String,Avalonia.Platform.Internal.IAssetDescriptor>[]  [System.Private.CoreLib.dll]
            192         1  System.Threading.Tasks.TplEventSource  [System.Private.CoreLib.dll]
            192         1  Avalonia.StyledProperty<Avalonia.Matrix>  [Avalonia.Base.dll]
            192         1  Avalonia.Input.Platform.PlatformHotkeyConfiguration  [Avalonia.Base.dll]
            192         1  Entry<System.String,Avalonia.Input.Key>[]  [System.Private.CoreLib.dll]
            184         1  System.Buffers.ArrayPoolEventSource  [System.Private.CoreLib.dll]
            184         1  System.Diagnostics.Tracing.FrameworkEventSource  [System.Private.CoreLib.dll]
